Date,PC
28-02-2016,9710
28-02-2016,9920
28-02-2016,9704
28-02-2016,9926
28-02-2016,10114
28-02-2016,10188
28-02-2016,10207
28-02-2016,10136
28-02-2016,10053
28-02-2016,10046
28-02-2016,9977
28-02-2016,10099
28-02-2016,10360
28-02-2016,10955
28-02-2016,11156
28-02-2016,11067
28-02-2016,10673
28-02-2016,10849
28-02-2016,10762
28-02-2016,10394
29-02-2016,10119
29-02-2016,10052
29-02-2016,10061
29-02-2016,10205
29-02-2016,10674
29-02-2016,11589
29-02-2016,11727
29-02-2016,11901
29-02-2016,11991
29-02-2016,11894
29-02-2016,11727
29-02-2016,11529
29-02-2016,11373
29-02-2016,11226
29-02-2016,11066
29-02-2016,10977
29-02-2016,11109
29-02-2016,11555
29-02-2016,11716
29-02-2016,11598
29-02-2016,11158
29-02-2016,11218
29-02-2016,11008
29-02-2016,10577
01-03-2016,10243
01-03-2016,10012
01-03-2016,9958
01-03-2016,10040
01-03-2016,10396
01-03-2016,11245
01-03-2016,11335
01-03-2016,11446
01-03-2016,11484
01-03-2016,11392
01-03-2016,11283
01-03-2016,11133
01-03-2016,10936
01-03-2016,10840
01-03-2016,10823
01-03-2016,10776
01-03-2016,10874
01-03-2016,11406
01-03-2016,11670
01-03-2016,11541
01-03-2016,11059
01-03-2016,11133
01-03-2016,10851
01-03-2016,10386
02-03-2016,10080
02-03-2016,9882
02-03-2016,9769
02-03-2016,9896
02-03-2016,10362
02-03-2016,11254
02-03-2016,11269
02-03-2016,11463
02-03-2016,11577
02-03-2016,11503
02-03-2016,11377
02-03-2016,11218
02-03-2016,11074
02-03-2016,10952
02-03-2016,10873
02-03-2016,10822
02-03-2016,10996
02-03-2016,11508
02-03-2016,11727
02-03-2016,11647
02-03-2016,11160
02-03-2016,11258
02-03-2016,11048
02-03-2016,10570
03-03-2016,10236
03-03-2016,10106
03-03-2016,10048
03-03-2016,10175
03-03-2016,10547
03-03-2016,11372
03-03-2016,11549
03-03-2016,11686
03-03-2016,11687
03-03-2016,11675
03-03-2016,11749
03-03-2016,11660
03-03-2016,11606
03-03-2016,11585
03-03-2016,11578
03-03-2016,11419
03-03-2016,11483
03-03-2016,11842
03-03-2016,12045
03-03-2016,11832
03-03-2016,11362
03-03-2016,11376
03-03-2016,11195
03-03-2016,10673
04-03-2016,10343
04-03-2016,10090
04-03-2016,10050
04-03-2016,10110
04-03-2016,10558
04-03-2016,11392
04-03-2016,11451
04-03-2016,11616
04-03-2016,11763
04-03-2016,11747
04-03-2016,11701
04-03-2016,11637
04-03-2016,11520
04-03-2016,11472
04-03-2016,11441
04-03-2016,11403
04-03-2016,11418
04-03-2016,11779
04-03-2016,11865
04-03-2016,11677
04-03-2016,11210
04-03-2016,11148
04-03-2016,10880
04-03-2016,10297
05-03-2016,9989
05-03-2016,9694
05-03-2016,9613
05-03-2016,9610
05-03-2016,9703
05-03-2016,9948
05-03-2016,9782
05-03-2016,10034
05-03-2016,10268
05-03-2016,10426
05-03-2016,10412
05-03-2016,10435
05-03-2016,10374
05-03-2016,10313
05-03-2016,10339
05-03-2016,10429
05-03-2016,10619
05-03-2016,11235
05-03-2016,11298
05-03-2016,10916
05-03-2016,10484
05-03-2016,10548
05-03-2016,10469
05-03-2016,10021
06-03-2016,9628
06-03-2016,9361
06-03-2016,9244
06-03-2016,9194
06-03-2016,9304
06-03-2016,9419
06-03-2016,9171
06-03-2016,9405
06-03-2016,9758
06-03-2016,9917
06-03-2016,10042
06-03-2016,10013
06-03-2016,9947
06-03-2016,9948
06-03-2016,9957
06-03-2016,10052
06-03-2016,10188
06-03-2016,10738
06-03-2016,10890
06-03-2016,10740
06-03-2016,10275
06-03-2016,10477
06-03-2016,10363
06-03-2016,9914
07-03-2016,9547
07-03-2016,9345
07-03-2016,9206
07-03-2016,9302
07-03-2016,9705
07-03-2016,10563
07-03-2016,10805
07-03-2016,11065
07-03-2016,11158
07-03-2016,11228
07-03-2016,11344
07-03-2016,11344
07-03-2016,11246
07-03-2016,11144
07-03-2016,11098
07-03-2016,10997
07-03-2016,10993
07-03-2016,11261
07-03-2016,11381
07-03-2016,11221
07-03-2016,10746
07-03-2016,10746
07-03-2016,10504
07-03-2016,10036
08-03-2016,9706
08-03-2016,9496
08-03-2016,9371
08-03-2016,9462
08-03-2016,9838
08-03-2016,10680
08-03-2016,10863
08-03-2016,11059
08-03-2016,11104
08-03-2016,11090
08-03-2016,11131
08-03-2016,11109
08-03-2016,11001
08-03-2016,10888
08-03-2016,10876
08-03-2016,10801
08-03-2016,10847
08-03-2016,11204
08-03-2016,11482
08-03-2016,11347
08-03-2016,10774
08-03-2016,10790
08-03-2016,10569
08-03-2016,10014
09-03-2016,9614
09-03-2016,9407
09-03-2016,9269
09-03-2016,9362
09-03-2016,9790
09-03-2016,10574
09-03-2016,10755
09-03-2016,10965
09-03-2016,11026
09-03-2016,10987
09-03-2016,10975
09-03-2016,10809
09-03-2016,10699
09-03-2016,10641
09-03-2016,10648
09-03-2016,10599
09-03-2016,10601
09-03-2016,11100
09-03-2016,11416
09-03-2016,11236
09-03-2016,10709
09-03-2016,10691
09-03-2016,10421
09-03-2016,9878
10-03-2016,9498
10-03-2016,9295
10-03-2016,9218
10-03-2016,9357
10-03-2016,9727
10-03-2016,10429
10-03-2016,10657
10-03-2016,10883
10-03-2016,10985
10-03-2016,10924
10-03-2016,10863
10-03-2016,10878
10-03-2016,10767
10-03-2016,10749
10-03-2016,10741
10-03-2016,10650
10-03-2016,10662
10-03-2016,10986
10-03-2016,11382
10-03-2016,11252
10-03-2016,10862
10-03-2016,10863
10-03-2016,10528
10-03-2016,10084
11-03-2016,9773
11-03-2016,9569
11-03-2016,9539
11-03-2016,9589
11-03-2016,9995
11-03-2016,10725
11-03-2016,10960
11-03-2016,11187
11-03-2016,11234
11-03-2016,11222
11-03-2016,11122
11-03-2016,11096
11-03-2016,10936
11-03-2016,10814
11-03-2016,10759
11-03-2016,10749
11-03-2016,10833
11-03-2016,11147
11-03-2016,11524
11-03-2016,11324
11-03-2016,10804
11-03-2016,10961
11-03-2016,10725
11-03-2016,10231
12-03-2016,9894
12-03-2016,9711
12-03-2016,9611
12-03-2016,9642
12-03-2016,9795
12-03-2016,9893
12-03-2016,9856
12-03-2016,10109
12-03-2016,10249
12-03-2016,10262
12-03-2016,10238
12-03-2016,10158
12-03-2016,10044
12-03-2016,9957
12-03-2016,9927
12-03-2016,10025
12-03-2016,10292
12-03-2016,10871
12-03-2016,11312
12-03-2016,10951
12-03-2016,10502
12-03-2016,10692
12-03-2016,10554
12-03-2016,10139
13-03-2016,9804
13-03-2016,9643
13-03-2016,9510
13-03-2016,9518
13-03-2016,9569
13-03-2016,9535
13-03-2016,9384
13-03-2016,9709
13-03-2016,9914
13-03-2016,10024
13-03-2016,10064
13-03-2016,10002
13-03-2016,9886
13-03-2016,9802
13-03-2016,9887
13-03-2016,9962
13-03-2016,10145
13-03-2016,10590
13-03-2016,10955
13-03-2016,10756
13-03-2016,10280
13-03-2016,10417
13-03-2016,10282
13-03-2016,9907
14-03-2016,9570
14-03-2016,9404
14-03-2016,9319
14-03-2016,9403
14-03-2016,9719
14-03-2016,10566
14-03-2016,10958
14-03-2016,11149
14-03-2016,11194
14-03-2016,11099
14-03-2016,11008
14-03-2016,10851
14-03-2016,10688
14-03-2016,10627
14-03-2016,10580
14-03-2016,10441
14-03-2016,10495
14-03-2016,10657
14-03-2016,11109
14-03-2016,11007
14-03-2016,10502
14-03-2016,10442
14-03-2016,10219
14-03-2016,9746
15-03-2016,9384
15-03-2016,9235
15-03-2016,9136
15-03-2016,9207
15-03-2016,9571
15-03-2016,10308
15-03-2016,10602
15-03-2016,10797
15-03-2016,10805
15-03-2016,10665
15-03-2016,10552
15-03-2016,10435
15-03-2016,10280
15-03-2016,10161
15-03-2016,10117
15-03-2016,10038
15-03-2016,10046
15-03-2016,10278
15-03-2016,10880
15-03-2016,10778
15-03-2016,10169
15-03-2016,10159
15-03-2016,9907
15-03-2016,9427
16-03-2016,9099
16-03-2016,8897
16-03-2016,8823
16-03-2016,8838
16-03-2016,9214
16-03-2016,9912
16-03-2016,10199
16-03-2016,10350
16-03-2016,10363
16-03-2016,10229
16-03-2016,10093
16-03-2016,10001
16-03-2016,9931
16-03-2016,9769
16-03-2016,9620
16-03-2016,9641
16-03-2016,9663
16-03-2016,9935
16-03-2016,10576
16-03-2016,10588
16-03-2016,9990
16-03-2016,10008
16-03-2016,9764
16-03-2016,9366
17-03-2016,9022
17-03-2016,8857
17-03-2016,8778
17-03-2016,8837
17-03-2016,9238
17-03-2016,9945
17-03-2016,10318
17-03-2016,10539
17-03-2016,10544
17-03-2016,10493
17-03-2016,10457
17-03-2016,10438
17-03-2016,10366
17-03-2016,10322
17-03-2016,10314
17-03-2016,10294
17-03-2016,10364
17-03-2016,10608
17-03-2016,11049
17-03-2016,11059
17-03-2016,10603
17-03-2016,10624
17-03-2016,10440
17-03-2016,10003
18-03-2016,9688
18-03-2016,9522
18-03-2016,9470
18-03-2016,9615
18-03-2016,10034
18-03-2016,10721
18-03-2016,11161
18-03-2016,11478
18-03-2016,11490
18-03-2016,11369
18-03-2016,11325
18-03-2016,11247
18-03-2016,11047
18-03-2016,10933
18-03-2016,10869
18-03-2016,10880
18-03-2016,10944
18-03-2016,11181
18-03-2016,11745
18-03-2016,11567
18-03-2016,11012
18-03-2016,11035
18-03-2016,10869
18-03-2016,10410
19-03-2016,10073
19-03-2016,9852
19-03-2016,9782
19-03-2016,9858
19-03-2016,10018
19-03-2016,10086
19-03-2016,10153
19-03-2016,10407
19-03-2016,10518
19-03-2016,10455
19-03-2016,10359
19-03-2016,10292
19-03-2016,10202
19-03-2016,10130
19-03-2016,10140
19-03-2016,10210
19-03-2016,10416
19-03-2016,10743
19-03-2016,11291
19-03-2016,11025
19-03-2016,10514
19-03-2016,10701
19-03-2016,10626
19-03-2016,10229
20-03-2016,9977
20-03-2016,9789
20-03-2016,9698
20-03-2016,9672
20-03-2016,9768
20-03-2016,9784
20-03-2016,9781
20-03-2016,9964
20-03-2016,10018
20-03-2016,10024
20-03-2016,10028
20-03-2016,9918
20-03-2016,9799
20-03-2016,9663
20-03-2016,9667
20-03-2016,9774
20-03-2016,9941
20-03-2016,10231
20-03-2016,10805
20-03-2016,10786
20-03-2016,10386
20-03-2016,10619
20-03-2016,10549
20-03-2016,10192
21-03-2016,9857
21-03-2016,9696
21-03-2016,9713
21-03-2016,9820
21-03-2016,10234
21-03-2016,10806
21-03-2016,11230
21-03-2016,11337
21-03-2016,11201
21-03-2016,11059
21-03-2016,10994
21-03-2016,10908
21-03-2016,10819
21-03-2016,10712
21-03-2016,10695
21-03-2016,10596
21-03-2016,10585
21-03-2016,10733
21-03-2016,11345
21-03-2016,11376
21-03-2016,10951
21-03-2016,10941
21-03-2016,10773
21-03-2016,10432
22-03-2016,10149
22-03-2016,10004
22-03-2016,9989
22-03-2016,10146
22-03-2016,10522
22-03-2016,11067
22-03-2016,11531
22-03-2016,11551
22-03-2016,11299
22-03-2016,11095
22-03-2016,10913
22-03-2016,10736
22-03-2016,10664
22-03-2016,10558
22-03-2016,10486
22-03-2016,10498
22-03-2016,10554
22-03-2016,10720
22-03-2016,11369
22-03-2016,11501
22-03-2016,11020
22-03-2016,11081
22-03-2016,10820
22-03-2016,10371
23-03-2016,10011
23-03-2016,9809
23-03-2016,9731
23-03-2016,9811
23-03-2016,10267
23-03-2016,10868
23-03-2016,11282
23-03-2016,11408
23-03-2016,11400
23-03-2016,11256
23-03-2016,11152
23-03-2016,11037
23-03-2016,10917
23-03-2016,10881
23-03-2016,10878
23-03-2016,10782
23-03-2016,10826
23-03-2016,10974
23-03-2016,11499
23-03-2016,11493
23-03-2016,10931
23-03-2016,10860
23-03-2016,10620
23-03-2016,10116
24-03-2016,9778
24-03-2016,9591
24-03-2016,9605
24-03-2016,9676
24-03-2016,9913
24-03-2016,10488
24-03-2016,10912
24-03-2016,11163
24-03-2016,11286
24-03-2016,11227
24-03-2016,11150
24-03-2016,11054
24-03-2016,10908
24-03-2016,10785
24-03-2016,10761
24-03-2016,10734
24-03-2016,10667
24-03-2016,10818
24-03-2016,11282
24-03-2016,11235
24-03-2016,10742
24-03-2016,10723
24-03-2016,10556
24-03-2016,10090
25-03-2016,9719
25-03-2016,9538
25-03-2016,9439
25-03-2016,9367
25-03-2016,9402
25-03-2016,9392
25-03-2016,9406
25-03-2016,9600
25-03-2016,9820
25-03-2016,9992
25-03-2016,10071
25-03-2016,9979
25-03-2016,9977
25-03-2016,9967
25-03-2016,10008
25-03-2016,10089
25-03-2016,10062
25-03-2016,10210
25-03-2016,10645
25-03-2016,10544
25-03-2016,10138
25-03-2016,10318
25-03-2016,10140
25-03-2016,9707
26-03-2016,9357
26-03-2016,9180
26-03-2016,9061
26-03-2016,9036
26-03-2016,9088
26-03-2016,9076
26-03-2016,9100
26-03-2016,9401
26-03-2016,9587
26-03-2016,9686
26-03-2016,9693
26-03-2016,9627
26-03-2016,9480
26-03-2016,9477
26-03-2016,9479
26-03-2016,9600
26-03-2016,9818
26-03-2016,10042
26-03-2016,10396
26-03-2016,10278
26-03-2016,9851
26-03-2016,10016
26-03-2016,9871
26-03-2016,9466
27-03-2016,9148
27-03-2016,8849
27-03-2016,
27-03-2016,8838
27-03-2016,8829
27-03-2016,8862
27-03-2016,8676
27-03-2016,8800
27-03-2016,9048
27-03-2016,9173
27-03-2016,9176
27-03-2016,9109
27-03-2016,9021
27-03-2016,8869
27-03-2016,8826
27-03-2016,8810
27-03-2016,8897
27-03-2016,9002
27-03-2016,9163
27-03-2016,9608
27-03-2016,9535
27-03-2016,9645
27-03-2016,9560
27-03-2016,9151
28-03-2016,8807
28-03-2016,8612
28-03-2016,8506
28-03-2016,8592
28-03-2016,8740
28-03-2016,8904
28-03-2016,8734
28-03-2016,8961
28-03-2016,9162
28-03-2016,9274
28-03-2016,9337
28-03-2016,9176
28-03-2016,9074
28-03-2016,9033
28-03-2016,8959
28-03-2016,9020
28-03-2016,9040
28-03-2016,9126
28-03-2016,9284
28-03-2016,9713
28-03-2016,9522
28-03-2016,9609
28-03-2016,9558
28-03-2016,9240
29-03-2016,8858
29-03-2016,8671
29-03-2016,8534
29-03-2016,8641
29-03-2016,9000
29-03-2016,9740
29-03-2016,10150
29-03-2016,10375
29-03-2016,10424
29-03-2016,10300
29-03-2016,10214
29-03-2016,10106
29-03-2016,9908
29-03-2016,9835
29-03-2016,9805
29-03-2016,9723
29-03-2016,9719
29-03-2016,9710
29-03-2016,9826
29-03-2016,10151
29-03-2016,9890
29-03-2016,9830
29-03-2016,9614
29-03-2016,9130
30-03-2016,8820
30-03-2016,8662
30-03-2016,8680
30-03-2016,8749
30-03-2016,9204
30-03-2016,9888
30-03-2016,10128
30-03-2016,10389
30-03-2016,10590
30-03-2016,10564
30-03-2016,10523
30-03-2016,10414
30-03-2016,10250
30-03-2016,10041
30-03-2016,10012
30-03-2016,10001
30-03-2016,10024
30-03-2016,10036
30-03-2016,10199
30-03-2016,10571
30-03-2016,10276
30-03-2016,10146
30-03-2016,9998
30-03-2016,9516
31-03-2016,9171
31-03-2016,8955
31-03-2016,8880
31-03-2016,8910
31-03-2016,9169
31-03-2016,9938
31-03-2016,10251
31-03-2016,10539
31-03-2016,10529
31-03-2016,10518
31-03-2016,10466
31-03-2016,10386
31-03-2016,10333
31-03-2016,10251
31-03-2016,10199
31-03-2016,10069
31-03-2016,10062
31-03-2016,10014
31-03-2016,10131
31-03-2016,10522
31-03-2016,10243
31-03-2016,10237
31-03-2016,10028
31-03-2016,9551
01-04-2016,9287
01-04-2016,8991
01-04-2016,8951
01-04-2016,9037
01-04-2016,9432
01-04-2016,10098
01-04-2016,10436
01-04-2016,10638
01-04-2016,10722
01-04-2016,10657
01-04-2016,10668
01-04-2016,10567
01-04-2016,10395
01-04-2016,10289
01-04-2016,10193
01-04-2016,10052
01-04-2016,10010
01-04-2016,10004
01-04-2016,10160
01-04-2016,10344
01-04-2016,10286
01-04-2016,10295
01-04-2016,10050
01-04-2016,9604
02-04-2016,9259
02-04-2016,9048
02-04-2016,9009
02-04-2016,9046
02-04-2016,9117
02-04-2016,9229
02-04-2016,9270
02-04-2016,9474
02-04-2016,9595
02-04-2016,9601
02-04-2016,9528
02-04-2016,9433
02-04-2016,9316
02-04-2016,9217
02-04-2016,9236
02-04-2016,9289
02-04-2016,9467
02-04-2016,9661
02-04-2016,9816
02-04-2016,9944
02-04-2016,9816
02-04-2016,9869
02-04-2016,9738
02-04-2016,9341
03-04-2016,8964
03-04-2016,8745
03-04-2016,8683
03-04-2016,8671
03-04-2016,8672
03-04-2016,8680
03-04-2016,8594
03-04-2016,8793
03-04-2016,9069
03-04-2016,9316
03-04-2016,9403
03-04-2016,9343
03-04-2016,9339
03-04-2016,9265
03-04-2016,9218
03-04-2016,9222
03-04-2016,9234
03-04-2016,9199
03-04-2016,9349
03-04-2016,9578
03-04-2016,9600
03-04-2016,9719
03-04-2016,9667
03-04-2016,9283
04-04-2016,8998
04-04-2016,8837
04-04-2016,8750
04-04-2016,8871
04-04-2016,9252
04-04-2016,9903
04-04-2016,10375
04-04-2016,10654
04-04-2016,10582
04-04-2016,10572
04-04-2016,10452
04-04-2016,10398
04-04-2016,10162
04-04-2016,9984
04-04-2016,9908
04-04-2016,9792
04-04-2016,9745
04-04-2016,9664
04-04-2016,9759
04-04-2016,9994
04-04-2016,9967
04-04-2016,9898
04-04-2016,9744
04-04-2016,9217
05-04-2016,8795
05-04-2016,8550
05-04-2016,8565
05-04-2016,8593
05-04-2016,8956
05-04-2016,9616
05-04-2016,10123
05-04-2016,10338
05-04-2016,10429
05-04-2016,10484
05-04-2016,10453
05-04-2016,10390
05-04-2016,10262
05-04-2016,10192
05-04-2016,10122
05-04-2016,10079
05-04-2016,10110
05-04-2016,10074
05-04-2016,10189
05-04-2016,10292
05-04-2016,10004
05-04-2016,9924
05-04-2016,9720
05-04-2016,9281
06-04-2016,8933
06-04-2016,8706
06-04-2016,8622
06-04-2016,8630
06-04-2016,8927
06-04-2016,9589
06-04-2016,9864
06-04-2016,10085
06-04-2016,10185
06-04-2016,10133
06-04-2016,10101
06-04-2016,10068
06-04-2016,9968
06-04-2016,9956
06-04-2016,9923
06-04-2016,9899
06-04-2016,9932
06-04-2016,9937
06-04-2016,10106
06-04-2016,10280
06-04-2016,9980
06-04-2016,9840
06-04-2016,9688
06-04-2016,9212
07-04-2016,8849
07-04-2016,8545
07-04-2016,8477
07-04-2016,8475
07-04-2016,8754
07-04-2016,9490
07-04-2016,9979
07-04-2016,10282
07-04-2016,10306
07-04-2016,10190
07-04-2016,10179
07-04-2016,10175
07-04-2016,10044
07-04-2016,9993
07-04-2016,9906
07-04-2016,9853
07-04-2016,9860
07-04-2016,9474
07-04-2016,9502
07-04-2016,9598
07-04-2016,9488
07-04-2016,9443
07-04-2016,9209
07-04-2016,8716
08-04-2016,8382
08-04-2016,8356
08-04-2016,8380
08-04-2016,8470
08-04-2016,8805
08-04-2016,9496
08-04-2016,10069
08-04-2016,10368
08-04-2016,10406
08-04-2016,10316
08-04-2016,10257
08-04-2016,10189
08-04-2016,10049
08-04-2016,9945
08-04-2016,9899
08-04-2016,9777
08-04-2016,9782
08-04-2016,9796
08-04-2016,9870
08-04-2016,9974
08-04-2016,9886
08-04-2016,9870
08-04-2016,9691
08-04-2016,9243
09-04-2016,8848
09-04-2016,8607
09-04-2016,8509
09-04-2016,8497
09-04-2016,8640
09-04-2016,8713
09-04-2016,8796
09-04-2016,9133
09-04-2016,9344
09-04-2016,9452
09-04-2016,9405
09-04-2016,9357
09-04-2016,9269
09-04-2016,9188
09-04-2016,9235
09-04-2016,9322
09-04-2016,9481
09-04-2016,9649
09-04-2016,9700
09-04-2016,9703
09-04-2016,9666
09-04-2016,9706
09-04-2016,9604
09-04-2016,9207
10-04-2016,8840
10-04-2016,8569
10-04-2016,8543
10-04-2016,8521
10-04-2016,8527
10-04-2016,8403
10-04-2016,8447
10-04-2016,8643
10-04-2016,8802
10-04-2016,8861
10-04-2016,8905
10-04-2016,8781
10-04-2016,8660
10-04-2016,8584
10-04-2016,8579
10-04-2016,8591
10-04-2016,8667
10-04-2016,8788
10-04-2016,8974
10-04-2016,9048
10-04-2016,9238
10-04-2016,9399
10-04-2016,9437
10-04-2016,9123
11-04-2016,8813
11-04-2016,8530
11-04-2016,8489
11-04-2016,8578
11-04-2016,8884
11-04-2016,9475
11-04-2016,10076
11-04-2016,10287
11-04-2016,10251
11-04-2016,10133
11-04-2016,10028
11-04-2016,9960
11-04-2016,9797
11-04-2016,9687
11-04-2016,9628
11-04-2016,9477
11-04-2016,9390
11-04-2016,9370
11-04-2016,9434
11-04-2016,9528
11-04-2016,9549
11-04-2016,9600
11-04-2016,9367
11-04-2016,8927
12-04-2016,8580
12-04-2016,8356
12-04-2016,8205
12-04-2016,8341
12-04-2016,8633
12-04-2016,9270
12-04-2016,9854
12-04-2016,10044
12-04-2016,10081
12-04-2016,9986
12-04-2016,9917
12-04-2016,9802
12-04-2016,9555
12-04-2016,9420
12-04-2016,9441
12-04-2016,9321
12-04-2016,9306
12-04-2016,9253
12-04-2016,9324
12-04-2016,9395
12-04-2016,9418
12-04-2016,9493
12-04-2016,9314
12-04-2016,8899
13-04-2016,8602
13-04-2016,8465
13-04-2016,8403
13-04-2016,8500
13-04-2016,8834
13-04-2016,9491
13-04-2016,10039
13-04-2016,10209
13-04-2016,10175
13-04-2016,9993
13-04-2016,9918
13-04-2016,9810
13-04-2016,9687
13-04-2016,9605
13-04-2016,9455
13-04-2016,9391
13-04-2016,9356
13-04-2016,9353
13-04-2016,9544
13-04-2016,9581
13-04-2016,9539
13-04-2016,9598
13-04-2016,9468
13-04-2016,9035
14-04-2016,8764
14-04-2016,8589
14-04-2016,8543
14-04-2016,8688
14-04-2016,8977
14-04-2016,9560
14-04-2016,10155
14-04-2016,10356
14-04-2016,10287
14-04-2016,10213
14-04-2016,10228
14-04-2016,10130
14-04-2016,9960
14-04-2016,9799
14-04-2016,9762
14-04-2016,9636
14-04-2016,9625
14-04-2016,9600
14-04-2016,9731
14-04-2016,9779
14-04-2016,9896
14-04-2016,9974
14-04-2016,9799
14-04-2016,9346
15-04-2016,9058
15-04-2016,8858
15-04-2016,8841
15-04-2016,8937
15-04-2016,9247
15-04-2016,9917
15-04-2016,10459
15-04-2016,10622
15-04-2016,10682
15-04-2016,10581
15-04-2016,10509
15-04-2016,10445
15-04-2016,10362
15-04-2016,10272
15-04-2016,10158
15-04-2016,10004
15-04-2016,9962
15-04-2016,9949
15-04-2016,9918
